Teff,Lstar_Lsun
3.578028850000000148e+03,2.977337499999999864e+02
3.578028850000000148e+03,9.175000000000001210e-02
3.564056570000000193e+03,5.534999999999999643e-02
3.578028850000000148e+03,3.764999999999999597e-02
3.572439939999999751e+03,3.300000000000000155e-02
3.565453799999999774e+03,2.114999999999999519e-02
3.578028850000000148e+03,1.850000000000000255e-02
3.578028850000000148e+03,1.130000000000000102e-02
3.578028850000000148e+03,9.400000000000000369e-03
3.578028850000000148e+03,6.550000000000000266e-03
3.578028850000000148e+03,5.449999999999999983e-03
3.578028850000000148e+03,4.150000000000000910e-03
3.561262110000000121e+03,5.997498099999998885e+03
3.561262110000000121e+03,4.605961099999999533e+03
3.552878749999999854e+03,3.049157600000000457e+03
3.561262110000000121e+03,3.629238000000000284e+02
3.561262110000000121e+03,2.140502499999999770e+02
3.552878749999999854e+03,2.389499999999999957e-01
3.561262110000000121e+03,1.835000000000000242e-01
3.544495379999999841e+03,4.920199700000000121e+03
3.544495379999999841e+03,3.311371849999999995e+03
3.544495379999999841e+03,2.716567900000000009e+03
3.544495379999999841e+03,1.427452150000000074e+03
3.516550820000000385e+03,4.456434999999999604e+02
3.514315250000000106e+03,3.180464499999999930e+02
3.527728639999999814e+03,2.638032999999999788e+02
3.544495379999999841e+03,9.965000000000000246e-02
3.544495379999999841e+03,8.590000000000000413e-02
3.536112010000000282e+03,3.584999999999999992e-02
3.537788679999999658e+03,2.989999999999999949e-02
3.544495379999999841e+03,2.534999999999999754e-02
3.544495379999999841e+03,1.944999999999999854e-02
3.544495379999999841e+03,1.789999999999999925e-02
3.544495379999999841e+03,8.649999999999999703e-03
3.527728639999999814e+03,7.849999999999999339e-03
3.544495379999999841e+03,7.249999999999999500e-03
3.544495379999999841e+03,6.750000000000000791e-03
3.544495379999999841e+03,5.749999999999999903e-03
3.544495379999999841e+03,1.699999999999999905e-03
3.527728639999999814e+03,2.380650500000000193e+03
3.496989629999999579e+03,1.550206799999999930e+03
3.527728639999999814e+03,2.236999999999999822e-01
3.510961909999999989e+03,5.802817150000000765e+03
3.510961909999999989e+03,1.711525300000000243e+03
3.498386860000000070e+03,1.369769549999999981e+03
3.510961909999999989e+03,2.442534499999999866e+02
3.510961909999999989e+03,1.607999999999999985e-01
3.502578539999999975e+03,5.065000000000000058e-02
3.490003490000000056e+03,2.794999999999999568e-02
3.510961909999999989e+03,2.255000000000000060e-02
3.510961909999999989e+03,1.944999999999999854e-02
3.496291010000000369e+03,1.540000000000000049e-02
3.510961909999999989e+03,1.265000000000000152e-02
3.510961909999999989e+03,5.200000000000000629e-03
3.510961909999999989e+03,3.500000000000000073e-03
3.510961909999999989e+03,2.150000000000000001e-03
3.494195170000000417e+03,6.621613299999999981e+03
3.494195170000000417e+03,2.303373750000000200e+03
3.494195170000000417e+03,2.018549849999999878e+03
3.474075089999999818e+03,1.057176150000000007e+03
3.494195170000000417e+03,9.449768500000000131e+02
3.494195170000000417e+03,4.006906000000000176e+02
3.494195170000000417e+03,3.629238000000000284e+02
3.494195170000000417e+03,7.000000000000000146e-03
3.485811799999999948e+03,5.950000000000000427e-03
3.477428439999999682e+03,2.999261000000000422e+03
3.477428439999999682e+03,2.716567900000000009e+03
3.477428439999999682e+03,1.889631050000000187e+03
3.453955010000000129e+03,1.734266450000000077e+03
3.477428439999999682e+03,1.171046550000000025e+03
3.477428439999999682e+03,2.787183499999999867e+02
3.477428439999999682e+03,2.140502499999999770e+02
3.477428439999999682e+03,1.875818500000000029e+02
3.477428439999999682e+03,2.236999999999999822e-01
3.477428439999999682e+03,1.661999999999999866e-01
3.477428439999999682e+03,2.534999999999999754e-02
3.477428439999999682e+03,6.550000000000000266e-03
3.477428439999999682e+03,4.400000000000000265e-03
3.477428439999999682e+03,3.600000000000000335e-03
3.460661700000000110e+03,3.422466350000000148e+03
3.449483879999999772e+03,8.895026500000000169e+02
3.460661700000000110e+03,4.006906000000000176e+02
3.460661700000000110e+03,3.233375499999999647e+02
3.460661700000000110e+03,9.484999999999998987e-02
3.460661700000000110e+03,1.310000000000000053e-02
3.418744860000000244e+03,2.807707100000000082e+03
3.443894960000000083e+03,1.953026999999999816e+03
3.404772579999999834e+03,1.483478749999999764e+03
3.369642279999999573e+03,1.203932549999999992e+03
3.443894960000000083e+03,5.392500999999999749e+02
3.443894960000000083e+03,4.572292999999999665e+02
3.427128229999999803e+03,1.755999999999999783e-01
3.443894960000000083e+03,1.432499999999999885e-01
3.443894960000000083e+03,1.195000000000000090e-01
3.443894960000000083e+03,2.620000000000000107e-02
3.427128229999999803e+03,1.625000000000000056e-02
3.443894960000000083e+03,1.400000000000000029e-02
3.443894960000000083e+03,1.225000000000000047e-02
3.443894960000000083e+03,1.004999999999999991e-02
3.443894960000000083e+03,6.550000000000000266e-03
3.443894960000000083e+03,4.000000000000000083e-03
3.443894960000000083e+03,3.399999999999999811e-03
3.443894960000000083e+03,2.350000000000000092e-03
3.443894960000000083e+03,2.200000000000000133e-03
3.418744860000000244e+03,6.621613299999999981e+03
3.418744860000000244e+03,4.920199700000000121e+03
3.418744860000000244e+03,3.422466350000000148e+03
3.418744860000000244e+03,2.460519850000000133e+03
3.418744860000000244e+03,5.048097999999999388e+02
3.410361489999999776e+03,3.709962999999999624e+02
3.418744860000000244e+03,2.009999999999999981e-02
3.364851779999999508e+03,1.773120350000000144e+03
3.388005850000000009e+03,4.141335000000000264e+02
3.376828020000000379e+03,2.052131100000000060e+03
3.376828020000000379e+03,1.555999999999999883e-01
3.376828020000000379e+03,2.989999999999999949e-02
3.376828020000000379e+03,1.885000000000000217e-02
3.376828020000000379e+03,1.650000000000000078e-02
3.376828020000000379e+03,1.290000000000000174e-02
3.376828020000000379e+03,1.185000000000000116e-02
3.376828020000000379e+03,9.899999999999999079e-03
3.376828020000000379e+03,8.800000000000000530e-03
3.376828020000000379e+03,5.200000000000000629e-03
3.376828020000000379e+03,4.249999999999999438e-03
3.376828020000000379e+03,2.500000000000000052e-03
3.376828020000000379e+03,2.049999999999999739e-03
3.376828020000000379e+03,6.500000000000000786e-04
3.360061289999999644e+03,3.311371849999999995e+03
3.351677920000000086e+03,4.804309000000000083e+02
3.360061289999999644e+03,4.423875000000000455e+02
3.360061289999999644e+03,2.524480000000000075e+02
3.360061289999999644e+03,1.082499999999999990e-01
3.360061289999999644e+03,8.879999999999999005e-02
3.343294550000000072e+03,2.901903899999999794e+03
3.343294550000000072e+03,2.341693350000000009e+03
3.343294550000000072e+03,6.052705500000000711e+02
3.343294550000000072e+03,4.006906000000000176e+02
3.316467769999999746e+03,3.534682999999999993e+02
3.318144449999999779e+03,3.026869500000000244e+02
3.343294550000000072e+03,1.195000000000000090e-01
3.343294550000000072e+03,3.354999999999999649e-02
3.343294550000000072e+03,2.989999999999999949e-02
3.343294550000000072e+03,1.594999999999999890e-02
3.343294550000000072e+03,1.444999999999999930e-02
3.343294550000000072e+03,1.290000000000000174e-02
3.343294550000000072e+03,1.109999999999999876e-02
3.343294550000000072e+03,9.899999999999999079e-03
3.343294550000000072e+03,8.649999999999999703e-03
3.343294550000000072e+03,7.700000000000000247e-03
3.343294550000000072e+03,3.150000000000000022e-03
3.343294550000000072e+03,2.950000000000000365e-03
3.316467769999999746e+03,2.184914450000000215e+03
3.326527819999999792e+03,2.286537000000000148e+02
3.309761080000000220e+03,4.171829700000000230e+03
3.309761080000000220e+03,2.901903899999999794e+03
3.309761080000000220e+03,2.716567900000000009e+03
3.309761080000000220e+03,1.953026999999999816e+03
3.288802660000000287e+03,1.683517799999999852e+03
3.309761080000000220e+03,2.219999999999999751e-02
3.309761080000000220e+03,1.400000000000000029e-02
3.309761080000000220e+03,1.310000000000000053e-02
3.309761080000000220e+03,1.185000000000000116e-02
3.309761080000000220e+03,9.749999999999999986e-03
3.309761080000000220e+03,7.450000000000000025e-03
3.309761080000000220e+03,7.000000000000000146e-03
3.309761080000000220e+03,4.249999999999999438e-03
3.309761080000000220e+03,4.000000000000000083e-03
3.309761080000000220e+03,3.549999999999999337e-03
3.309761080000000220e+03,3.049999999999999760e-03
3.309761080000000220e+03,2.049999999999999739e-03
3.292994339999999738e+03,1.451199649999999792e+03
3.292994339999999738e+03,4.725690999999999917e+02
3.292994339999999738e+03,1.348585499999999797e+02
3.281816519999999855e+03,1.760000000000000106e-02
3.276227610000000368e+03,6.621613299999999981e+03
3.240298890000000029e+03,1.999607899999999972e+03
3.219540070000000014e+03,1.162795100000000275e+03
3.252754179999999906e+03,9.896573999999999387e+02
3.276227610000000368e+03,7.500713000000000648e+02
3.276227610000000368e+03,4.210231500000000437e+02
3.276227610000000368e+03,2.787183499999999867e+02
3.276227610000000368e+03,2.442534499999999866e+02
3.276227610000000368e+03,5.779999999999999721e-02
3.276227610000000368e+03,2.009999999999999981e-02
3.276227610000000368e+03,1.444999999999999930e-02
3.276227610000000368e+03,9.100000000000000450e-03
3.276227610000000368e+03,7.849999999999999339e-03
3.276227610000000368e+03,6.150000000000000085e-03
3.276227610000000368e+03,4.000000000000000083e-03
3.276227610000000368e+03,2.850000000000000103e-03
3.276227610000000368e+03,2.200000000000000133e-03
3.259460869999999886e+03,5.343315400000000409e+03
3.259460869999999886e+03,4.171829700000000230e+03
3.259460869999999886e+03,2.380650500000000193e+03
3.259460869999999886e+03,1.550206799999999930e+03
3.245089389999999639e+03,1.390917249999999967e+03
3.259460869999999886e+03,3.750996499999999969e+02
3.259460869999999886e+03,3.511431500000000483e+02
3.259460869999999886e+03,3.287167000000000030e+02
3.259460869999999886e+03,1.363499999999999990e-01
3.259460869999999886e+03,6.930000000000000049e-02
3.259460869999999886e+03,5.235000000000000070e-02
3.239340789999999743e+03,1.119999999999999815e-02
3.239340789999999743e+03,8.649999999999999703e-03
3.234310770000000048e+03,2.716567900000000009e+03
3.234310770000000048e+03,1.711525300000000243e+03
3.225927400000000034e+03,5.275165500000000520e+02
3.234310770000000048e+03,4.006906000000000176e+02
3.234310770000000048e+03,3.889999999999999708e-02
3.234310770000000048e+03,1.625000000000000056e-02
3.234310770000000048e+03,1.355000000000000128e-02
3.234310770000000048e+03,1.265000000000000152e-02
3.234310770000000048e+03,9.550000000000001196e-03
3.234310770000000048e+03,7.849999999999999339e-03
3.234310770000000048e+03,6.900000000000000751e-03
3.234310770000000048e+03,6.349999999999999742e-03
3.234310770000000048e+03,5.200000000000000629e-03
3.234310770000000048e+03,4.850000000000000144e-03
3.234310770000000048e+03,3.049999999999999760e-03
3.234310770000000048e+03,1.600000000000000077e-03
3.209160669999999755e+03,2.228605399999999918e+03
3.209160669999999755e+03,1.602215250000000196e+03
3.189040579999999864e+03,1.404093200000000024e+03
3.209160669999999755e+03,6.052705500000000711e+02
3.189040579999999864e+03,4.602569000000000301e+02
3.209160669999999755e+03,9.965000000000000246e-02
3.184010560000000169e+03,8.895026500000000169e+02
3.186805019999999786e+03,3.111260499999999638e+02
3.192393930000000182e+03,2.442534499999999866e+02
3.184010560000000169e+03,5.779999999999999721e-02
3.175627199999999903e+03,3.099884349999999813e+03
3.175627199999999903e+03,1.985518199999999979e+03
3.175627199999999903e+03,1.798374649999999747e+03
3.175627199999999903e+03,6.052705500000000711e+02
3.170038280000000213e+03,3.876840500000000134e+02
3.175627199999999903e+03,2.787183499999999867e+02
3.175627199999999903e+03,5.235000000000000070e-02
3.175627199999999903e+03,1.494999999999999975e-02
3.175627199999999903e+03,9.250000000000001277e-03
3.175627199999999903e+03,7.450000000000000025e-03
3.175627199999999903e+03,6.250000000000000347e-03
3.175627199999999903e+03,5.099999999999999499e-03
3.175627199999999903e+03,4.700000000000000185e-03
3.175627199999999903e+03,2.899999999999999800e-03
3.175627199999999903e+03,1.899999999999999779e-03
3.158860460000000330e+03,1.655968600000000151e+03
3.150477089999999862e+03,1.550206799999999930e+03
3.158860460000000330e+03,6.573211500000001024e+02
3.142093719999999848e+03,3.550269500000000562e+02
3.150477089999999862e+03,3.233375499999999647e+02
3.158860460000000330e+03,4.400000000000000265e-03
3.142093719999999848e+03,3.099884349999999813e+03
3.130117479999999887e+03,1.345767600000000130e+03
3.142093719999999848e+03,1.078316100000000006e+03
3.133710360000000037e+03,5.666136999999999944e+02
3.142093719999999848e+03,5.217458500000000186e+02
3.133710360000000037e+03,4.006906000000000176e+02
3.142093719999999848e+03,1.444999999999999930e-02
3.133710360000000037e+03,1.225000000000000047e-02
3.142093719999999848e+03,9.749999999999999986e-03
3.142093719999999848e+03,7.000000000000000146e-03
3.142093719999999848e+03,6.150000000000000085e-03
3.142093719999999848e+03,5.200000000000000629e-03
3.142093719999999848e+03,2.449999999999999921e-03
3.142093719999999848e+03,2.299999999999999961e-03
3.142093719999999848e+03,2.000000000000000042e-03
3.142093719999999848e+03,1.750000000000000036e-03
3.125326990000000023e+03,3.311371849999999995e+03
3.119039459999999963e+03,1.843438250000000153e+03
3.108560249999999996e+03,1.126819600000000037e+03
3.125326990000000023e+03,8.281256500000000642e+02
3.125326990000000023e+03,2.609174499999999739e+02
3.108560249999999996e+03,1.043313550000000077e+03
3.108560249999999996e+03,7.138478999999999814e+02
3.108560249999999996e+03,8.800000000000000530e-03
3.108560249999999996e+03,4.400000000000000265e-03
3.108560249999999996e+03,4.000000000000000083e-03
3.108560249999999996e+03,2.500000000000000052e-03
3.108560249999999996e+03,2.249999999999999830e-03
3.108560249999999996e+03,2.049999999999999739e-03
3.091793519999999717e+03,3.905387299999999868e+03
3.083410150000000158e+03,2.341693350000000009e+03
3.091793519999999717e+03,2.018549849999999878e+03
3.068320089999999709e+03,1.349579449999999952e+03
3.058260049999999865e+03,9.941895999999999276e+02
3.091793519999999717e+03,6.573211500000001024e+02
3.091793519999999717e+03,4.210231500000000437e+02
3.091793519999999717e+03,2.037130500000000097e+02
3.075026780000000144e+03,3.099884349999999813e+03
3.058260049999999865e+03,1.567352600000000166e+03
3.075026780000000144e+03,5.217458500000000186e+02
3.075026780000000144e+03,4.700000000000000185e-03
3.075026780000000144e+03,4.150000000000000910e-03
3.075026780000000144e+03,3.799999999999999559e-03
3.075026780000000144e+03,3.500000000000000073e-03
3.075026780000000144e+03,2.299999999999999961e-03
3.075026780000000144e+03,2.000000000000000042e-03
3.075026780000000144e+03,1.699999999999999905e-03
3.075026780000000144e+03,1.300000000000000157e-03
3.075026780000000144e+03,1.149999999999999981e-03
3.046283810000000358e+03,1.811136350000000220e+03
3.049876679999999851e+03,3.287167000000000030e+02
3.024726580000000013e+03,2.018549849999999878e+03
3.024726580000000013e+03,1.451199649999999792e+03
3.024726580000000013e+03,5.573415999999999713e+02
3.024726580000000013e+03,3.689615000000000009e+02
3.024726580000000013e+03,9.965000000000000246e-02
3.024726580000000013e+03,5.749999999999999903e-03
3.024726580000000013e+03,3.500000000000000073e-03
3.024726580000000013e+03,1.949999999999999910e-03
3.024726580000000013e+03,5.999999999999999474e-04
3.007959839999999986e+03,7.138478999999999814e+02
3.007959839999999986e+03,6.359843000000000757e+02
3.007959839999999986e+03,2.219999999999999751e-02
2.991193099999999959e+03,2.901903899999999794e+03
2.991193099999999959e+03,1.798374649999999747e+03
2.991193099999999959e+03,1.602215250000000196e+03
2.991193099999999959e+03,1.451199649999999792e+03
2.991193099999999959e+03,1.114492949999999837e+03
2.991193099999999959e+03,2.212314999999999827e+02
2.974426370000000134e+03,6.621613299999999981e+03
2.974426370000000134e+03,2.303373750000000200e+03
2.974426370000000134e+03,1.358515850000000000e+03
2.974426370000000134e+03,1.043313550000000077e+03
2.974426370000000134e+03,6.793739000000000487e+02
2.974426370000000134e+03,5.050000000000000669e-03
2.974426370000000134e+03,4.550000000000000225e-03
2.974426370000000134e+03,3.600000000000000335e-03
2.974426370000000134e+03,2.750000000000000274e-03
2.974426370000000134e+03,1.949999999999999910e-03
2.974426370000000134e+03,1.750000000000000036e-03
2.974426370000000134e+03,1.499999999999999814e-03
2.957659630000000107e+03,2.156264049999999770e+03
2.957659630000000107e+03,1.451199649999999792e+03
2.957659630000000107e+03,7.752356999999999516e+02
2.940892899999999827e+03,1.271751449999999977e+03
2.940892899999999827e+03,1.151883499999999913e+03
2.940892899999999827e+03,9.766802000000000135e+02
2.932509530000000268e+03,6.682565499999999474e+02
2.940892899999999827e+03,4.000000000000000083e-03
2.940892899999999827e+03,2.500000000000000052e-03
2.940892899999999827e+03,1.949999999999999910e-03
2.940892899999999827e+03,1.100000000000000066e-03
2.924126160000000255e+03,2.086270950000000084e+03
2.924126160000000255e+03,1.043313550000000077e+03
2.924126160000000255e+03,5.760400500000000648e+02
2.924126160000000255e+03,5.217458500000000186e+02
2.915742789999999786e+03,5.099999999999999499e-03
2.907359429999999975e+03,1.404093200000000024e+03
2.907359429999999975e+03,1.151883499999999913e+03
2.907359429999999975e+03,3.299999999999999982e-03
2.907359429999999975e+03,2.350000000000000092e-03
2.907359429999999975e+03,1.699999999999999905e-03
2.907359429999999975e+03,1.549999999999999946e-03
2.907359429999999975e+03,1.050000000000000152e-03
2.907359429999999975e+03,6.500000000000000786e-04
2.873825949999999921e+03,1.066519999999999982e+03
2.890592689999999948e+03,5.760400500000000648e+02
2.865442589999999655e+03,8.622112099999998463e+03
2.865442589999999655e+03,2.460519850000000133e+03
2.848675850000000082e+03,1.475342249999999922e+03
2.865442589999999655e+03,8.281256500000000642e+02
2.865442589999999655e+03,7.500713000000000648e+02
2.865442589999999655e+03,3.399999999999999811e-03
2.865442589999999655e+03,2.650000000000000012e-03
2.865442589999999655e+03,1.549999999999999946e-03
2.865442589999999655e+03,1.199999999999999895e-03
2.840292480000000069e+03,4.605961099999999533e+03
2.840292480000000069e+03,1.314417949999999792e+03
2.840292480000000069e+03,5.760400500000000648e+02
2.823525749999999789e+03,1.602215250000000196e+03
2.823525749999999789e+03,6.573211500000001024e+02
2.823525749999999789e+03,7.529999999999999194e-02
2.823525749999999789e+03,2.950000000000000365e-03
2.823525749999999789e+03,2.150000000000000001e-03
2.823525749999999789e+03,9.499999999999998897e-04
2.806759010000000217e+03,8.281256500000000642e+02
2.789992279999999937e+03,2.716567900000000009e+03
2.789992279999999937e+03,1.250940450000000055e+03
2.789992279999999937e+03,3.511431500000000483e+02
2.789992279999999937e+03,1.265000000000000152e-02
2.789992279999999937e+03,3.600000000000000335e-03
2.789992279999999937e+03,3.049999999999999760e-03
2.789992279999999937e+03,2.799999999999999538e-03
2.789992279999999937e+03,2.350000000000000092e-03
2.789992279999999937e+03,1.199999999999999895e-03
2.789992279999999937e+03,9.499999999999998897e-04
2.773225539999999910e+03,4.311792050000000017e+03
2.773225539999999910e+03,3.876840500000000134e+02
2.756458810000000085e+03,3.537287949999999910e+03
2.739692070000000058e+03,1.550206799999999930e+03
2.739692070000000058e+03,2.928616000000000099e+02
2.739692070000000058e+03,5.449999999999999983e-03
2.739692070000000058e+03,3.799999999999999559e-03
2.739692070000000058e+03,3.150000000000000022e-03
2.739692070000000058e+03,2.200000000000000133e-03
2.739692070000000058e+03,1.699999999999999905e-03
2.739692070000000058e+03,1.199999999999999895e-03
2.739692070000000058e+03,1.000000000000000021e-03
2.706158600000000206e+03,8.012444000000000415e+02
2.706158600000000206e+03,5.409999999999999531e-02
2.706158600000000206e+03,3.524999999999999661e-02
2.706158600000000206e+03,2.049999999999999739e-03
2.706158600000000206e+03,1.100000000000000066e-03
2.706158600000000206e+03,9.499999999999998897e-04
2.706158600000000206e+03,6.999999999999998845e-04
2.655858389999999872e+03,4.036410649999999805e+03
2.655858389999999872e+03,1.949999999999999910e-03
2.655858389999999872e+03,1.649999999999999991e-03
2.655858389999999872e+03,8.499999999999999526e-04
2.622324920000000020e+03,8.281256500000000642e+02
2.622324920000000020e+03,5.217458500000000186e+02
2.622324920000000020e+03,1.850000000000000082e-03
2.622324920000000020e+03,1.399999999999999769e-03
2.622324920000000020e+03,9.499999999999998897e-04
2.622324920000000020e+03,8.499999999999999526e-04
2.622324920000000020e+03,5.500000000000000331e-04
2.588791450000000168e+03,4.006906000000000176e+02
2.588791450000000168e+03,2.009999999999999981e-02
2.588791450000000168e+03,2.000000000000000042e-03
2.572024710000000141e+03,2.807707100000000082e+03
2.572024710000000141e+03,6.359843000000000757e+02
2.555257979999999861e+03,1.953026999999999816e+03
2.555257979999999861e+03,2.999999999999999737e-04
2.538491239999999834e+03,2.928616000000000099e+02
2.538491239999999834e+03,1.100000000000000066e-03
2.538491239999999834e+03,8.499999999999999526e-04
2.521724510000000009e+03,6.793739000000000487e+02
2.496574399999999969e+03,2.950000000000000365e-03
2.496574399999999969e+03,2.150000000000000001e-03
2.496574399999999969e+03,1.350000000000000071e-03
2.496574399999999969e+03,1.100000000000000066e-03
2.496574399999999969e+03,2.500000000000000052e-04
2.471424300000000130e+03,2.807707100000000082e+03
2.454657560000000103e+03,1.100000000000000066e-03
2.454657560000000103e+03,5.500000000000000331e-04
2.454657560000000103e+03,4.500000000000000419e-04
2.454657560000000103e+03,2.500000000000000052e-04
2.454657560000000103e+03,1.000000000000000048e-04
2.421124089999999796e+03,6.843764300000000731e+03
2.421124089999999796e+03,1.649999999999999991e-03
2.421124089999999796e+03,1.449999999999999900e-03
2.421124089999999796e+03,1.199999999999999895e-03
2.421124089999999796e+03,1.100000000000000066e-03
2.421124089999999796e+03,9.000000000000000838e-04
2.421124089999999796e+03,2.500000000000000052e-04
2.404357359999999971e+03,2.901903899999999794e+03
2.404357359999999971e+03,6.793739000000000487e+02
2.387590619999999944e+03,5.048097999999999388e+02
2.387590619999999944e+03,1.850000000000000082e-03
2.387590619999999944e+03,1.499999999999999814e-03
2.387590619999999944e+03,9.000000000000000838e-04
2.387590619999999944e+03,2.500000000000000052e-04
2.370823889999999665e+03,6.843764300000000731e+03
2.354057150000000092e+03,7.500713000000000648e+02
2.354057150000000092e+03,4.884235000000000468e+02
2.354057150000000092e+03,5.500000000000000331e-04
2.286990209999999934e+03,1.149999999999999981e-03
2.286990209999999934e+03,1.050000000000000152e-03
2.286990209999999934e+03,6.999999999999998845e-04
2.286990209999999934e+03,4.000000000000000192e-04
2.253456739999999627e+03,1.699999999999999905e-03
2.253456739999999627e+03,1.000000000000000021e-03
2.236690000000000055e+03,2.999261000000000422e+03
2.219923269999999775e+03,8.000000000000000383e-04
2.219923269999999775e+03,7.499999999999999072e-04
2.203156530000000203e+03,3.629238000000000284e+02
2.186389799999999923e+03,2.156264049999999770e+03
2.186389799999999923e+03,1.050000000000000152e-03
2.186389799999999923e+03,7.499999999999999072e-04
2.186389799999999923e+03,4.000000000000000192e-04
2.186389799999999923e+03,1.499999999999999869e-04
2.152856319999999869e+03,1.050000000000000152e-03
2.085789380000000165e+03,1.050000000000000152e-03
2.052255910000000313e+03,2.999999999999999737e-04
2.052255910000000313e+03,1.000000000000000048e-04
2.018722439999999779e+03,6.999999999999998845e-04
1.985188969999999927e+03,6.500000000000000786e-04
1.985188969999999927e+03,4.000000000000000192e-04
1.943272130000000061e+03,4.500000000000000419e-04
1.851055080000000089e+03,4.000000000000000192e-04
1.851055080000000089e+03,2.999999999999999737e-04
1.851055080000000089e+03,1.499999999999999869e-04
1.817521610000000237e+03,5.000000000000000240e-05
1.783988139999999930e+03,1.000000000000000048e-04
1.683387730000000147e+03,2.000000000000000096e-04
1.683387730000000147e+03,1.499999999999999869e-04
1.532487110000000030e+03,2.000000000000000096e-04
1.532487110000000030e+03,5.000000000000000240e-05
1.415119959999999992e+03,3.499999999999999422e-04
1.415119959999999992e+03,2.000000000000000096e-04
1.364819750000000113e+03,5.000000000000000240e-05
1.163618919999999889e+03,2.000000000000000096e-04
1.019101123999999982e+04,8.547973499999999376e+02
1.019101123999999982e+04,1.020220149999999990e+03
1.010112360000000081e+04,1.020220149999999990e+03
1.003370787000000018e+04,7.824341500000000451e+02
1.007865169000000060e+04,7.161969000000000278e+02
1.014606741999999940e+04,6.852116499999999633e+02
1.021348315000000002e+04,8.178157499999999800e+02
1.025842697000000044e+04,9.760818000000000438e+02
1.030337079000000085e+04,1.272718350000000100e+03
1.030337079000000085e+04,1.519018399999999929e+03
1.032584269999999924e+04,1.734547050000000127e+03
1.016853932999999961e+04,1.272718350000000100e+03
1.016853932999999961e+04,8.547973499999999376e+02
1.021348315000000002e+04,6.272047999999999774e+02
1.023595506000000023e+04,5.492705500000000711e+02
1.021348315000000002e+04,7.824341500000000451e+02
1.030337079000000085e+04,8.547973499999999376e+02
1.037078651999999965e+04,9.338530000000000655e+02
1.037078651999999965e+04,8.934511999999999716e+02
1.023595506000000023e+04,5.492705500000000711e+02
1.021348315000000002e+04,5.492705500000000711e+02
1.021348315000000002e+04,5.492705500000000711e+02
1.001123595999999998e+04,5.492705500000000711e+02
9.966292129999999815e+03,6.852116499999999633e+02
9.898876399999999194e+03,8.178157499999999800e+02
9.741573029999999562e+03,7.485832499999999072e+02
9.831460670000000391e+03,5.741085500000000366e+02
9.988764040000000023e+03,5.027718499999999722e+02
1.010112360000000081e+04,4.602094999999999914e+02
1.016853932999999961e+04,3.689072500000000332e+02
1.019101123999999982e+04,3.376772499999999582e+02
1.012359550999999919e+04,3.376772499999999582e+02
9.943820219999999608e+03,4.402992000000000417e+02
9.853932580000000598e+03,5.027718499999999722e+02
9.696629209999999148e+03,6.000697000000000116e+02
9.629213480000000345e+03,6.272047999999999774e+02
9.674157300000000760e+03,4.602094999999999914e+02
9.808988760000000184e+03,3.855892000000000053e+02
9.943820219999999608e+03,3.529470000000000027e+02
1.007865169000000060e+04,2.706844999999999573e+02
1.012359550999999919e+04,2.267946000000000026e+02
1.005617978000000039e+04,2.370502000000000180e+02
9.831460670000000391e+03,3.376772499999999582e+02
9.696629209999999148e+03,3.855892000000000053e+02
9.629213480000000345e+03,4.212502999999999247e+02
9.494382020000000921e+03,4.602094999999999914e+02
9.449438200000000506e+03,4.402992000000000417e+02
9.606741570000000138e+03,2.829248499999999922e+02
9.651685390000000552e+03,2.706844999999999573e+02
9.831460670000000391e+03,2.267946000000000026e+02
9.943820219999999608e+03,1.900211500000000058e+02
1.003370787000000018e+04,1.592102999999999895e+02
1.003370787000000018e+04,1.523222999999999843e+02
9.831460670000000391e+03,1.900211500000000058e+02
9.808988760000000184e+03,2.370502000000000180e+02
9.898876399999999194e+03,2.957187000000000126e+02
9.966292129999999815e+03,3.090910499999999956e+02
9.584269659999999931e+03,3.090910499999999956e+02
9.539325840000001335e+03,3.230681500000000028e+02
9.382022469999999885e+03,3.689072500000000332e+02
9.337078649999999470e+03,3.376772499999999582e+02
9.449438200000000506e+03,2.370502000000000180e+02
9.561797749999999724e+03,2.169826499999999783e+02
9.696629209999999148e+03,1.818001500000000021e+02
9.831460670000000391e+03,1.592102999999999895e+02
9.898876399999999194e+03,1.457322999999999809e+02
9.876404490000000806e+03,1.333952999999999918e+02
9.696629209999999148e+03,1.457322999999999809e+02
9.584269659999999931e+03,1.900211500000000058e+02
9.516853929999999309e+03,2.169826499999999783e+02
9.382022469999999885e+03,2.706844999999999573e+02
9.269662920000000668e+03,3.090910499999999956e+02
9.292134829999999056e+03,3.090910499999999956e+02
9.719101120000001174e+03,3.230681500000000028e+02
9.943820219999999608e+03,2.829248499999999922e+02
1.014606741999999940e+04,3.529470000000000027e+02
1.023595506000000023e+04,4.602094999999999914e+02
1.025842697000000044e+04,5.027718499999999722e+02
1.030337079000000085e+04,7.485832499999999072e+02
1.032584269999999924e+04,9.760818000000000438e+02
1.039325842999999986e+04,1.587708350000000110e+03
1.041573034000000007e+04,1.659504399999999805e+03
1.014606741999999940e+04,1.066354449999999815e+03
9.696629209999999148e+03,5.492705500000000711e+02
9.247191009999998641e+03,3.090910499999999956e+02
9.179775279999999839e+03,2.589737499999999955e+02
9.314606740000001082e+03,2.267946000000000026e+02
9.471910109999998895e+03,1.664097999999999900e+02
9.629213480000000345e+03,1.394273999999999774e+02
