# File generated by CMD 2.2 (http://stev.oapd.inaf.it/cmd) on Tue Apr  6 21:54:41 CEST 2010
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#   Isochrone   Z = 0.01900     Age =   1.000e+07 yr
# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    U       B       V       R       I       J       H       K   C/O M_hec   period  pmode   logMdot int_IMF
    7.00    18.3383884430   17.1341 5.0183  3.6530  0.2116  -7.776  -4.385  -5.927  -7.310  -7.959  -8.475  -9.275  -9.848  -9.942  0.4787  0.0000  161.5   0   -12.211 3.3358173370
    7.00    18.3476505280   17.1348 5.0181  3.6477  0.1904  -7.775  -4.242  -5.858  -7.273  -7.936  -8.465  -9.289  -9.878  -9.976  0.4787  0.0000  170.4   0   -12.055 3.3358180523
    7.00    18.3551235199   17.1354 5.0178  3.6421  0.1686  -7.774  -4.083  -5.782  -7.227  -7.907  -8.452  -9.301  -9.909  -10.012 0.4787  0.0000  180.2   0   -11.894 3.3358187675
    7.00    18.3624629974   17.1359 5.0170  3.6364  0.1465  -7.772  -3.918  -5.702  -7.180  -7.876  -8.438  -9.312  -9.939  -10.048 0.4787  0.0000  190.5   0   -11.732 3.3358192444
    7.00    18.3663444519   17.1362 5.0160  3.6311  0.1263  -7.770  -3.763  -5.627  -7.135  -7.847  -8.424  -9.321  -9.966  -10.080 0.4787  0.0000  200.5   0   -11.584 3.3358194828
    7.00    18.3720283508   17.1366 5.0128  3.6212  0.0899  -7.762  -3.463  -5.475  -7.038  -7.783  -8.392  -9.335  -10.014 -10.138 0.4787  0.0000  219.9   0   -11.316 3.3358199596
    7.00    18.3750801086   17.1369 5.0104  3.6156  0.0698  -7.756  -3.284  -5.378  -6.972  -7.738  -8.369  -9.339  -10.038 -10.168 0.4787  0.0000  231.4   0   -11.168 3.3358201981
    7.00    18.3786888123   17.1371 5.0060  3.6090  0.0480  -7.745  -3.072  -5.261  -6.892  -7.683  -8.340  -9.340  -10.063 -10.200 0.4787  0.0000  244.5   0   -11.008 3.3358204365
    7.00    18.3814640045   17.1373 5.0013  3.6042  0.0336  -7.733  -2.914  -5.172  -6.829  -7.639  -8.314  -9.337  -10.077 -10.220 0.4787  0.0000  253.6   0   -10.902 3.3358206749
    7.00    18.3861865997   17.1376 4.9944  3.5991  0.0200  -7.716  -2.752  -5.071  -6.753  -7.584  -8.281  -9.329  -10.088 -10.236 0.4787  0.0000  262.4   0   -10.802 3.3358211517
    7.00    18.3996715546   17.1386 5.0011  3.5942  -0.0062 -7.733  -2.681  -4.996  -6.694  -7.550  -8.276  -9.353  -10.132 -10.286 0.4787  0.0000  280.5   0   -10.610 3.3358221054
    7.00    18.6732406616   17.1069 5.0608  3.5791  -0.1272 -7.882  -2.593  -4.871  -6.606  -7.539  -8.357  -9.525  -10.370 -10.536 0.4787  0.0000  380.9   0   -9.718  3.3358428478
    7.00    18.6957530975   17.0981 5.0807  3.5757  -0.1609 -7.932  -2.590  -4.859  -6.603  -7.552  -8.392  -9.580  -10.440 -10.609 0.4787  0.0000  414.8   0   -9.470  3.3358445168
    7.00    18.7033634186   17.0934 5.1461  3.5642  -0.2723 -8.095  -2.816  -4.690  -6.377  -7.432  -8.439  -9.780  -10.678 -10.850 0.4787  0.0000  549.9   0   -8.651  3.3358452320
    7.00    18.7068805695   17.0917 5.1756  3.5593  -0.3215 -8.169  -2.930  -4.620  -6.279  -7.380  -8.462  -9.871  -10.783 -10.957 0.4787  0.0000  622.9   0   -8.289  3.3358454704
    7.00    18.7111587524   17.0896 5.2154  3.5551  -0.3782 -8.268  -3.068  -4.600  -6.234  -7.374  -8.519  -9.984  -10.909 -11.083 0.4787  0.0000  719.0   0   -7.872  3.3358457088
    7.00    18.7173347473   17.0867 5.2711  3.5524  -0.4447 -8.408  -3.239  -4.665  -6.283  -7.447  -8.633  -10.133 -11.063 -11.238 0.4787  0.0000  850.9   0   -7.383  3.3358461857
